id,surah_id,verse_number,verse_key,arabic_indopak,audio_url,english_translation,urdu_translation
5104,57,29,57:29,لِّـئَلَّا يَعۡلَمَ اَهۡلُ الۡكِتٰبِ اَلَّا يَقۡدِرُوۡنَ عَلٰى شَىۡءٍ مِّنۡ فَضۡلِ اللّٰهِ​ وَاَنَّ الۡفَضۡلَ بِيَدِ اللّٰهِ يُؤۡتِيۡهِ مَنۡ يَّشَآءُ​ ؕ وَاللّٰهُ ذُوۡ الۡفَضۡلِ الۡعَظِيۡمِ‏,Alafasy/mp3/057029.mp3,"And the followers of earlier revelation should know that they have no power whatever over any of God’s bounty, seeing that all bounty is in God’s hand [alone]: He grants it unto whomever He wills - for God is limitless in His great bounty.",یہ اس لیے کہ اہل کتاب جان لیں کہ اللہ کے فضل کے کسی حصہ پر بھی انہیں اختیار نہیں اور یہ کہ (سارا) فضل اللہ ہی کے ہاتھ ہے وه جسے چاہے دے، اور اللہ ہے ہی بڑے فضل واﻻ
5105,58,1,58:1,قَدۡ سَمِعَ اللّٰهُ قَوۡلَ الَّتِىۡ تُجَادِلُكَ فِىۡ زَوۡجِهَا وَ تَشۡتَكِىۡۤ اِلَى اللّٰهِ ​ۖ وَاللّٰهُ يَسۡمَعُ تَحَاوُرَكُمَا​ ؕ اِنَّ اللّٰهَ سَمِيۡعٌ ۢ بَصِيۡرٌ‏,Alafasy/mp3/058001.mp3,"GOD has indeed heard the words of her who pleads with thee concerning her husband, and complains Unto God. And God does hear what you both have to say: verily, God is all-hearing, all-seeing.",یقیناً اللہ تعالیٰ نے اس عورت کی بات سنی جو تجھ سے اپنے شوہر کے بارے میں تکرار کر رہی تھی اور اللہ کے آگے شکایت کر رہی تھی، اللہ تعالیٰ تم دونوں کے سوال وجواب سن رہا تھا، بیشک اللہ تعالیٰ سننے دیکھنے واﻻ ہے
5106,58,2,58:2,اَلَّذِيۡنَ يُظٰهِرُوۡنَ مِنۡكُمۡ مِّنۡ نِّسَآٮِٕهِمۡ مَّا هُنَّ اُمَّهٰتِهِمۡ​ؕ اِنۡ اُمَّهٰتُهُمۡ اِلَّا الّٰٓـىِٔۡ وَلَدۡنَهُمۡ​ؕ وَاِنَّهُمۡ لَيَقُوۡلُوۡنَ مُنۡكَرًا مِّنَ الۡقَوۡلِ وَزُوۡرًا​ؕ وَ اِنَّ اللّٰهَ لَعَفُوٌّ غَفُوۡرٌ‏,Alafasy/mp3/058002.mp3,"As for those of you who [henceforth] separate themselves from their wives by saying, “Thou art as unlawful to me as my mother”, [let them bear in mind that] they can never be [as] their mothers: none are their mothers save those who gave them birth: and so, behold, they but utter a saying that runs counter to reason, and is [therefore] false. But, behold, God is indeed an absolver of sins, much-forgiving:",تم میں سے جو لوگ اپنی بیویوں سے ﻇہار کرتے ہیں (یعنی انہیں ماں کہہ بیٹھتے ہیں) وه دراصل ان کی مائیں نہیں بن جاتیں، ان کی مائیں تو وہی ہیں جن کے بطن سے وه پیدا ہوئے، یقیناً یہ لوگ ایک نامعقول اور جھوٹی بات کہتے ہیں۔ بیشک اللہ تعالیٰ معاف کرنے واﻻ اور بخشنے واﻻ ہے
5107,58,3,58:3,وَالَّذِيۡنَ يُظٰهِرُوۡنَ مِنۡ نِّسَآٮِٕهِمۡ ثُمَّ يَعُوۡدُوۡنَ لِمَا قَالُوۡا فَتَحۡرِيۡرُ رَقَبَةٍ مِّنۡ قَبۡلِ اَنۡ يَّتَمَآسَّا​ ؕ ذٰ لِكُمۡ تُوۡعَظُوۡنَ بِهٖ​ ؕ وَاللّٰهُ بِمَا تَعۡمَلُوۡنَ خَبِيۡرٌ‏,Alafasy/mp3/058003.mp3,"hence, as for those who would separate themselves from their wives by saying, “Thou art as unlawful to me as my mother”, and thereafter would go back on what they have said, [their atonement] shall be the freeing of a human being from bondage before the couple may touch one another again: this you are [hereby] exhorted to do - for God is fully aware of all that you do.",جو لوگ اپنی بیویوں سے ﻇہار کریں پھر اپنی کہی ہوئی بات سے رجوع کرلیں تو ان کے ذمہ آپس میں ایک دوسرے کو ہاتھ لگانے سے پہلے ایک غلام آزاد کرنا ہے، اس کے ذریعہ تم نصیحت کیے جاتے ہو۔ اور اللہ تعالیٰ تمہارے تمام اعمال سے باخبر ہے
5108,58,4,58:4,فَمَنۡ لَّمۡ يَجِدۡ فَصِيَامُ شَهۡرَيۡنِ مُتَتَابِعَيۡنِ مِنۡ قَبۡلِ اَنۡ يَّتَمَآسَّاؕ فَمَنۡ لَّمۡ يَسۡتَطِعۡ فَاِطۡعَامُ سِتِّيۡنَ مِسۡكِيۡنًا​ؕ ذٰلِكَ لِتُؤۡمِنُوۡا بِاللّٰهِ وَرَسُوۡلِهٖ​ؕ وَتِلۡكَ حُدُوۡدُ اللّٰهِ​ؕ وَلِلۡكٰفِرِيۡنَ عَذَابٌ اَلِیْمٌ‏,Alafasy/mp3/058004.mp3,"However, he who does not have the where­withal shall fast [instead] for two consecutive months before the couple may touch one another again; and he who is unable to do it shall feed sixty needy ones: this, so that you might prove your faith in God and His Apostle. Now these are the bounds set by God; and grievous suffering [in the life to come] awaits all who deny the truth.",ہاں جو شخص نہ پائے اس کے ذمہ دو مہینوں کے لگاتار روزے ہیں اس سے پہلے کہ ایک دوسرے کو ہاتھ لگائیں اور جس شخص کو یہ طاقت بھی نہ ہو اس پر ساٹھ مسکینوں کا کھانا کھلانا ہے۔ یہ اس لیے کہ تم اللہ کی اور اس کے رسول کی حکم برداری کرو، یہ اللہ تعالیٰ کی مقرر کرده حدیں ہیں اور کفار ہی کے لیے درد ناک عذاب ہے
5109,58,5,58:5,اِنَّ الَّذِيۡنَ يُحَآدُّوۡنَ اللّٰهَ وَرَسُوۡلَهٗ كُبِتُوۡا كَمَا كُبِتَ الَّذِيۡنَ مِنۡ قَبۡلِهِمۡ​ وَقَدۡ اَنۡزَلۡنَاۤ اٰيٰتٍۢ بَيِّنٰتٍ​ ؕ وَ لِلۡكٰفِرِيۡنَ عَذَابٌ مُّهِيۡنٌ​ ۚ‏,Alafasy/mp3/058005.mp3,"Verily, those who contend against God and His Apostle shall be brought low even as those [evildoers] who lived before them were brought low after We had bestowed [on them] clear messages from on high. And [so,] for those who deny the truth there will be shameful suffering in store",بیشک جو لوگ اللہ اور اس کے رسول کی مخالفت کرتے ہیں وه ذلیل کیے جائیں گے جیسے ان سے پہلے کے لوگ ذلیل کیے گئے تھے، اور بیشک ہم واضح آیتیں اتار چکے ہیں اور کافروں کے لیے تو ذلت واﻻ عذاب ہے
5110,58,6,58:6,يَوۡمَ يَبۡعَثُهُمُ اللّٰهُ جَمِيۡعًا فَيُنَبِّئُهُمۡ بِمَا عَمِلُوۡا​ ؕ اَحۡصٰٮهُ اللّٰهُ وَنَسُوۡهُ​ ؕ وَاللّٰهُ عَلٰى كُلِّ شَىۡءٍ شَهِيۡدٌ​‏,Alafasy/mp3/058006.mp3,"on the Day when God will raise them all from the dead and will make them truly understand all that they did [in life]: God will have taken [all of] it into account, even though they [themselves] may have forgotten it - for God is wit­ness unto everything.",جس دن اللہ تعالیٰ ان سب کو اٹھائے گا پھر انہیں ان کے کیے ہوئے عمل سے آگاه کرے گا، جسے اللہ نے شمار رکھا ہے اور جسے یہ بھول گئے تھے، اور اللہ تعالیٰ ہر چیز سے واقف ہے
5111,58,7,58:7,اَلَمۡ تَرَ اَنَّ اللّٰهَ يَعۡلَمُ مَا فِى السَّمٰوٰتِ وَمَا فِى الۡاَرۡضِ​ؕ مَا يَكُوۡنُ مِنۡ نَّجۡوٰى ثَلٰثَةٍ اِلَّا هُوَ رَابِعُهُمۡ وَلَا خَمۡسَةٍ اِلَّا هُوَ سَادِسُهُمۡ وَلَاۤ اَدۡنٰى مِنۡ ذٰ لِكَ وَلَاۤ اَكۡثَرَ اِلَّا هُوَ مَعَهُمۡ اَيۡنَ مَا كَانُوۡا​ۚ ثُمَّ يُنَبِّئُهُمۡ بِمَا عَمِلُوۡا يَوۡمَ الۡقِيٰمَةِ​ ؕ اِنَّ اللّٰهَ بِكُلِّ شَىۡءٍ عَلِيۡمٌ‏,Alafasy/mp3/058007.mp3,"ART THOU NOT aware that God knows all that is in the heavens and all that is on earth? Never can there be a secret confabulation between three persons without His being the fourth of them, nor between five without His being the sixth of them; and neither between less than that, or more, without His being with them wherever they may he. But in the end, on Resurrection Day, He will make them truly understand what they did: for, verily, God has full knowledge of everything.",کیا تو نے نہیں دیکھا کہ اللہ آسمانوں کی اور زمین کی ہر چیز سے واقف ہے۔ تین آدمیوں کی سرگوشی نہیں ہوتی مگر اللہ ان کا چوتھا ہوتا ہے اور نہ پانچ کی مگر ان کا چھٹا وه ہوتا ہے اور نہ اس سے کم کی اور نہ زیاده کی مگر وه ساتھ ہی ہوتا ہے جہاں بھی وه ہوں، پھر قیامت کے دن انہیں ان کے اعمال سے آگاه کرے گا بیشک اللہ تعالیٰ ہر چیز سے واقف ہے
5112,58,8,58:8,اَلَمۡ تَرَ اِلَى الَّذِيۡنَ نُهُوۡا عَنِ النَّجۡوٰى ثُمَّ يَعُوۡدُوۡنَ لِمَا نُهُوۡا عَنۡهُ وَيَتَنٰجَوۡنَ بِالۡاِثۡمِ وَالۡعُدۡوَانِ وَمَعۡصِيَتِ الرَّسُوۡلِ وَاِذَا جَآءُوۡكَ حَيَّوۡكَ بِمَا لَمۡ يُحَيِّكَ بِهِ اللّٰهُۙ وَيَقُوۡلُوۡنَ فِىۡۤ اَنۡفُسِهِمۡ لَوۡلَا يُعَذِّبُنَا اللّٰهُ بِمَا نَقُوۡلُ​ؕ حَسۡبُهُمۡ جَهَنَّمُ​ۚ يَصۡلَوۡنَهَا​ۚ فَبِئۡسَ الۡمَصِيۡرُ‏,Alafasy/mp3/058008.mp3,"Art thou not aware of such as have been for­bidden [to intrigue through] secret confabulations, and yet [always] revert to that which they have been forbidden, and conspire with one another with a view to sinful doings, and aggressive conduct, and dis­obedience to the Apostle? Now whenever such [people] approach thee, [O Muhammad,] they salute thee with a greeting which God has never countenanced; and they say to themselves, “Why does not God chastise us for what we are saying?” Hell shall be their allotted portion: they shall [in­deed] enter it - and how vile a journey’s end!",کیا تو نے ان لوگوں کو نہیں دیکھا؟ جنہیں کانا پھوسی سے روک دیا گیا تھا وه پھر بھی اس روکے ہوئے کام کو دوباره کرتے ہیں اور آپس میں گناه کی اور ﻇلم وزیادتی کی اور نافرمانیٴ پیغمبر کی سرگوشیاں کرتے ہیں، اور جب تیرے پاس آتے ہیں تو تجھے ان لفظوں میں سلام کرتے ہیں جن لفظوں میں اللہ تعالیٰ نے نہیں کہا اور اپنے دل میں کہتے ہیں کہ اللہ تعالیٰ ہمیں اس پر جو ہم کہتے ہیں سزا کیوں نہیں دیتا، ان کے لیے جہنم کافی (سزا) ہے جس میں یہ جائیں گے، سو وه برا ٹھکانا ہے
5113,58,9,58:9,يٰۤاَيُّهَا الَّذِيۡنَ اٰمَنُوۡۤا اِذَا تَنَاجَيۡتُمۡ فَلَا تَـتَـنَاجَوۡا بِالۡاِثۡمِ وَالۡعُدۡوَانِ وَمَعۡصِيَتِ الرَّسُوۡلِ وَتَنَاجَوۡا بِالۡبِرِّ وَالتَّقۡوٰى​ؕ وَاتَّقُوا اللّٰهَ الَّذِىۡۤ اِلَيۡهِ تُحۡشَرُوۡنَ‏,Alafasy/mp3/058009.mp3,"[Hence,] O you who have attained to faith, when you do hold secret confabulations, do not conspire with one another with a view to sinful doings, and aggressive conduct, and disobedience to the Apostle, but [rather] hold counsel in the cause of virtue and God-consciousness: and [always] remain conscious of God, unto whom you all shall be gathered.",اے ایمان والو! تم جب سرگوشی کرو تو یہ سرگوشیاں گناه اور ﻇلم (زیادتی) اور نافرمانیٴ پیغمبر کی نہ ہوں، بلکہ نیکی اور پرہیزگاری کی باتوں پر سرگوشی کرو اور اس اللہ سے ڈرتے رہو جس کے پاس تم سب جمع کیے جاؤ گے
5114,58,10,58:10,اِنَّمَا النَّجۡوٰى مِنَ الشَّيۡطٰنِ لِيَحۡزُنَ الَّذِيۡنَ اٰمَنُوۡا وَلَيۡسَ بِضَآرِّهِمۡ شَيۡـًٔـا اِلَّا بِاِذۡنِ اللّٰهِ​ؕ وَعَلَى اللّٰهِ فَلۡيَتَوَكَّلِ الۡمُؤۡمِنُوۡنَ‏,Alafasy/mp3/058010.mp3,"[All other kinds of] secret confabulations are but of Satan’s doing, so that he might cause grief to those who have attained to faith; yet he cannot harm them in the least, unless it be by God’s leave: in God, then, let the believers place their trust!",(بری) سرگوشیاں، پس شیطانی کام ہے جس سے ایمان داروں کو رنج پہنچے۔ گو اللہ تعالیٰ کی اجازت کے بغیر وه انہیں کوئی نقصان نہیں پہنچا سکتا۔ اور ایمان والوں کو چاہئے کہ اللہ ہی پر بھروسہ رکھیں
5115,58,11,58:11,يٰۤاَيُّهَا الَّذِيۡنَ اٰمَنُوۡۤا اِذَا قِيۡلَ لَـكُمۡ تَفَسَّحُوۡا فِى الۡمَجٰلِسِ فَافۡسَحُوۡا يَفۡسَحِ اللّٰهُ لَـكُمۡ​ ۚ وَاِذَا قِيۡلَ انْشُزُوۡا فَانْشُزُوۡا يَرۡفَعِ اللّٰهُ الَّذِيۡنَ اٰمَنُوۡا مِنۡكُمۡ ۙ وَالَّذِيۡنَ اُوۡتُوا الۡعِلۡمَ دَرَجٰتٍ ​ؕ وَاللّٰهُ بِمَا تَعۡمَلُوۡنَ خَبِيۡرٌ‏,Alafasy/mp3/058011.mp3,"O YOU who have attained to faith! When you are told, “Make room for one another in your collective life”, do make room: [and in return,] God will make room for you [in His grace]. And whenever you are told, “Rise up [for a good deed]”, do rise up; [and] God will exalt by [many] degrees those of you who have attained to faith and, [above all,] such as have been vouchsafed [true] knowledge: for God is fully aware of all that you do.",اے مسلمانو! جب تم سے کہا جائے کہ مجلسوں میں ذرا کشادگی پیدا کرو تو تم جگہ کشاده کر دو اللہ تمہیں کشادگی دے گا، اور جب کہا جائے کہ اٹھ کھڑے ہو جاؤ تو تم اٹھ کھڑے ہو جاؤ اللہ تعالیٰ تم میں سے ان لوگوں کے جو ایمان ﻻئے ہیں اور جو علم دیئے گئے ہیں درجے بلند کر دے گا، اور اللہ تعالیٰ (ہر اس کام سے) جو تم کر رہے ہو (خوب) خبردار ہے
5116,58,12,58:12,يٰۤاَيُّهَا الَّذِيۡنَ اٰمَنُوۡۤا اِذَا نَاجَيۡتُمُ الرَّسُوۡلَ فَقَدِّمُوۡا بَيۡنَ يَدَىۡ نَجۡوٰٮكُمۡ صَدَقَةً  ​ؕ ذٰ لِكَ خَيۡرٌ لَّكُمۡ وَاَطۡهَرُ ​ؕ فَاِنۡ لَّمۡ تَجِدُوۡا فَاِنَّ اللّٰهَ غَفُوۡرٌ رَّحِيۡمٌ‏,Alafasy/mp3/058012.mp3,"O YOU who have attained to faith! Whenever you [intend to] consult the Apostle, offer up something in charity on the occasion of your consultation: this will be for your own good, and more conducive to your [inner] purity. Yet if you are unable to do so, [know that,] verily, God is much-forgiving, a dispen­ser of grace.",اے مسلمانو! جب تم رسول ﴿صلی اللہ علیہ وسلم﴾ سے سرگوشی کرنا چاہو تو اپنی سرگوشی سے پہلے کچھ صدقہ دے دیا کرو یہ تمہارے حق میں بہتر اور پاکیزه تر ہے، ہاں اگر نہ پاؤ تو بیشک اللہ تعالیٰ بخشنے واﻻ مہربان ہے
5117,58,13,58:13,ءَاَشۡفَقۡتُمۡ اَنۡ تُقَدِّمُوۡا بَيۡنَ يَدَىۡ نَجۡوٰٮكُمۡ صَدَقٰتٍ​ ؕ فَاِذۡ لَمۡ تَفۡعَلُوۡا وَتَابَ اللّٰهُ عَلَيۡكُمۡ فَاَقِيۡمُوا الصَّلٰوةَ وَ اٰتُوا الزَّكٰوةَ وَاَطِيۡعُوا اللّٰهَ وَرَسُوۡلَهٗ​ ؕ وَاللّٰهُ خَبِيۡرٌۢ بِمَا تَعۡمَلُوۡنَ‏,Alafasy/mp3/058013.mp3,"Do you, perchance, fear lest [you may be sinning if] you cannot offer up anything in charity on the occasion of your consultation [with the Apostle]? But if you fail to do it [for lack of opportunity], and God turns unto you in His mercy, remain but con­stant in prayer and render [no more than] the purify­ing dues, and [thus] pay heed unto God and His Apostle: for God is fully aware of all that you do.",کیا تم اپنی سرگوشی سے پہلے صدقہ نکالنے سے ڈر گئے؟ پس جب تم نے یہ نہ کیا اور اللہ تعالیٰ نے بھی تمہیں معاف فرما دیا تو اب (بخوبی) نمازوں کو قائم رکھو زکوٰة دیتے رہا کرو اور اللہ تعالیٰ کی اور اس کے رسول کی تابعداری کرتے رہو۔ تم جو کچھ کرتے ہو اس (سب) سے اللہ (خوب) خبردار ہے
5118,58,14,58:14,اَلَمۡ تَرَ اِلَى الَّذِيۡنَ تَوَلَّوۡا قَوۡمًا غَضِبَ اللّٰهُ عَلَيۡهِمؕۡ مَّا هُمۡ مِّنۡكُمۡ وَلَا مِنۡهُمۡۙ وَيَحۡلِفُوۡنَ عَلَى الۡكَذِبِ وَهُمۡ يَعۡلَمُوۡنَ‏ ﻿﻿,Alafasy/mp3/058014.mp3,ART THOU NOT aware of those who would be friends with people whom God has condemned? They are neither of you [O believers] nor of those [who utterly reject the truth]: and so they swear to a falsehood the while they know [it to be false].,کیا تو نے ان لوگوں کو نہیں دیکھا؟ جنہوں نے اس قوم سے دوستی کی جن پر اللہ غضبناک ہوچکا ہے، نہ یہ (منافق) تمہارے ہی ہیں نہ ان کے ہیں باوجود علم کے پھر بھی جھوٹ پر قسمیں کھا رہے ہیں
5119,58,15,58:15,اَعَدَّ اللّٰهُ لَهُمۡ عَذَابًا شَدِيۡدًا​ ؕ اِنَّهُمۡ سَآءَ مَا كَانُوۡا يَعۡمَلُوۡنَ‏,Alafasy/mp3/058015.mp3,"God has readied for them suffering severe [in the life to come]. Behold, evil indeed is what they are wont to do:",اللہ تعالیٰ نے ان کے لیے سخت عذاب تیار کر رکھا ہے، تحقیق جو کچھ یہ کر رہے ہیں برا کر رہے ہیں
5120,58,16,58:16,اِتَّخَذُوۡۤا اَيۡمَانَهُمۡ جُنَّةً فَصَدُّوۡا عَنۡ سَبِيۡلِ اللّٰهِ فَلَهُمۡ عَذَابٌ مُّهِيۡنٌ‏,Alafasy/mp3/058016.mp3,"they have made their oaths a cover [for their falseness], and thus they turn others away from the path of God: hence, shameful suffering awaits them.",ان لوگوں نے تو اپنی قسموں کو ڈھال بنا رکھا ہے اور لوگوں کو اللہ کی راه سے روکتے ہیں ان کے لیے رسوا کرنے واﻻ عذاب ہے
5121,58,17,58:17,لَنۡ تُغۡنِىَ عَنۡهُمۡ اَمۡوَالُهُمۡ وَلَاۤ اَوۡلَادُهُمۡ مِّنَ اللّٰهِ شَيۡــًٔـا​ ؕ اُولٰٓٮِٕكَ اَصۡحٰبُ النَّارِ​ ؕ هُمۡ فِيۡهَا خٰلِدُوۡنَ‏,Alafasy/mp3/058017.mp3,"Neither their worldly possessions nor their offspring will be of the least avail to them against God: it is they who are destined for the fire, therein to abide!",ان کے مال اور ان کی اوﻻد اللہ کے ہاں کچھ کام نہ آئیں گی۔ یہ تو جہنمی ہیں ہمیشہ ہی اس میں رہیں گے
5122,58,18,58:18,يَوۡمَ يَبۡعَثُهُمُ اللّٰهُ جَمِيۡعًا فَيَحۡلِفُوۡنَ لَهٗ كَمَا يَحۡلِفُوۡنَ لَـكُمۡ​ وَيَحۡسَبُوۡنَ اَنَّهُمۡ عَلٰى شَىۡءٍ​ ؕ اَلَاۤ اِنَّهُمۡ هُمُ الۡكٰذِبُوۡنَ‏ ﻿﻿,Alafasy/mp3/058018.mp3,"On the Day when God will raise them all from the dead, they will swear before Him as they [now] swear before you, thinking that they are on firm ground [in their assumptions]. Oh, verily, it is they, they who are the [greatest] liars!",جس دن اللہ تعالیٰ ان سب کو اٹھا کھڑا کرے گا تو یہ جس طرح تمہارے سامنے قسمیں کھاتے ہیں (اللہ تعالیٰ) کے سامنے بھی قسمیں کھانے لگیں گے اور سمجھیں گے کہ وه بھی کسی (دلیل) پر ہیں، یقین مانو کہ بیشک وہی جھوٹے ہیں
5123,58,19,58:19,اِسۡتَحۡوَذَ عَلَيۡهِمُ الشَّيۡطٰنُ فَاَنۡسٰٮهُمۡ ذِكۡرَ اللّٰهِ​ؕ اُولٰٓٮِٕكَ حِزۡبُ الشَّيۡطٰنِ​ؕ اَلَاۤ اِنَّ حِزۡبَ الشَّيۡطٰنِ هُمُ الۡخٰسِرُوۡنَ‏,Alafasy/mp3/058019.mp3,"Satan has gained mastery over them, and has caused them to remain oblivious of the remem­brance of God. Such as these are Satan’s partisans: oh, verily, it is they, the partisans of Satan, who will truly be the losers!",ان پر شیطان نے غلبہ حاصل کرلیا ہے، اور انہیں اللہ کا ذکر بھلا دیا ہے یہ شیطانی لشکر ہے۔ کوئی شک نہیں کہ شیطانی لشکر ہی خسارے واﻻ ہے
5124,58,20,58:20,اِنَّ الَّذِيۡنَ يُحَآدُّوۡنَ اللّٰهَ وَرَسُوۡلَهٗۤ اُولٰٓٮِٕكَ فِى الۡاَذَلِّيۡنَ‏ ﻿﻿,Alafasy/mp3/058020.mp3,"Verily, those who contend against God and His Apostle - it is they who [on Judgment Day] shall find themselves among the most abject.",بیشک اللہ تعالیٰ کی اور اس کے رسول کی جو لوگ مخالفت کرتے ہیں وہی لوگ سب سے زیاده ذلیلوں میں ہیں
5125,58,21,58:21,كَتَبَ اللّٰهُ لَاَغۡلِبَنَّ اَنَا وَرُسُلِىۡ​ؕ اِنَّ اللّٰهَ قَوِىٌّ عَزِيۡزٌ‏ ﻿﻿,Alafasy/mp3/058021.mp3,"[For] God has thus ordained: “I shall most certainly prevail, I and My apostles!” Verily, God is powerful, almighty!",اللہ تعالیٰ لکھ چکا ہے کہ بیشک میں اور میرے پیغمبر غالب رہیں گے۔ یقیناً اللہ تعالیٰ زور آور اور غالب ہے
5126,58,22,58:22,لَا تَجِدُ قَوۡمًا يُّؤۡمِنُوۡنَ بِاللّٰهِ وَالۡيَوۡمِ الۡاٰخِرِ يُوَآدُّوۡنَ مَنۡ حَآدَّ اللّٰهَ وَرَسُوۡلَهٗ وَلَوۡ كَانُوۡۤا اٰبَآءَهُمۡ اَوۡ اَبۡنَآءَهُمۡ اَوۡ اِخۡوَانَهُمۡ اَوۡ عَشِيۡرَتَهُمۡ​ؕ اُولٰٓٮِٕكَ كَتَبَ فِىۡ قُلُوۡبِهِمُ الۡاِيۡمَانَ وَاَيَّدَهُمۡ بِرُوۡحٍ مِّنۡهُ​ ؕ وَيُدۡخِلُهُمۡ جَنّٰتٍ تَجۡرِىۡ مِنۡ تَحۡتِهَا الۡاَنۡهٰرُ خٰلِدِيۡنَ فِيۡهَا​ ؕ رَضِىَ اللّٰهُ عَنۡهُمۡ وَرَضُوۡا عَنۡهُ​ ؕ اُولٰٓٮِٕكَ حِزۡبُ اللّٰهِ​ ؕ اَلَاۤ اِنَّ حِزۡبَ اللّٰهِ هُمُ الۡمُفۡلِحُوۡنَ‏,Alafasy/mp3/058022.mp3,"Thou canst not find people who [truly] believe in God and the Last Day and [at the same time] love anyone who contends against God and His Apostle - even though they be their fathers, or their sons, or their brothers, or [others of] their kindred. [As for the true believers,] it is they in whose hearts He has inscribed faith, and whom He has strength­ened with inspiration from Himself, and whom [in time] He will admit into gardens through which running waters flow, therein to abide. Well-pleased is God with them, and well-pleased are they with Him. They are God’s partisans: oh, verily, it is they, the partisans of God, who shall attain to a happy state!",اللہ تعالیٰ پر اور قیامت کے دن پر ایمان رکھنے والوں کو آپ اللہ اور اس کے رسول کی مخالفت کرنے والوں سے محبت رکھتے ہوئے ہرگز نہ پائیں گے گو وه ان کے باپ یا ان کے بیٹے یا ان کے بھائی یا ان کے کنبہ (قبیلے) کے (عزیز) ہی کیوں نہ ہوں۔ یہی لوگ ہیں جن کے دلوں میں اللہ تعالیٰ نے ایمان کو لکھ دیا ہے اور جن کی تائید اپنی روح سے کی ہے اور جنہیں ان جنتوں میں داخل کرے گا جن کے نیچے نہریں بہہ رہی ہیں جہاں یہ ہمیشہ رہیں گے، اللہ ان سے راضی ہے اور یہ اللہ سے خوش ہیں یہ خدائی لشکر ہے، آگاه رہو بیشک اللہ کے گروه والے ہی کامیاب لوگ ہیں
5127,59,1,59:1,سَبَّحَ لِلّٰهِ مَا فِى السَّمٰوٰتِ وَمَا فِى الۡاَرۡضِۚ وَهُوَ الۡعَزِيۡزُ الۡحَكِيۡمُ‏,Alafasy/mp3/059001.mp3,"ALL THAT IS in the heavens and all that is on earth extols God’s limitless glory: for He alone is almighty, truly wise.",آسمانوں اور زمین کی ہر چیز اللہ تعالیٰ کی پاکی بیان کرتی ہے، اور وه غالب باحکمت ہے
5128,59,2,59:2,هُوَ الَّذِىۡۤ اَخۡرَجَ الَّذِيۡنَ كَفَرُوۡا مِنۡ اَهۡلِ الۡكِتٰبِ مِنۡ دِيَارِهِمۡ لِاَوَّلِ الۡحَشۡرِ​ؔؕ مَا ظَنَنۡـتُمۡ اَنۡ يَّخۡرُجُوۡا​ وَظَنُّوۡۤا اَنَّهُمۡ مَّانِعَتُهُمۡ حُصُوۡنُهُمۡ مِّنَ اللّٰهِ فَاَتٰٮهُمُ اللّٰهُ مِنۡ حَيۡثُ لَمۡ يَحۡتَسِبُوۡا وَقَذَفَ فِىۡ قُلُوۡبِهِمُ الرُّعۡبَ يُخۡرِبُوۡنَ بُيُوۡتَهُمۡ بِاَيۡدِيۡهِمۡ وَاَيۡدِى الۡمُؤۡمِنِيۡنَ فَاعۡتَبِـرُوۡا يٰۤاُولِى الۡاَبۡصَارِ​‏,Alafasy/mp3/059002.mp3,"He it is who turned out of their homes, at the time of [their] first gathering [for war], such of the followers of earlier revelation as were bent on denying the truth. You did not think [O believers] that they would depart [without resistance] - just as they thought that their strongholds would protect them against God: but God came upon them in a manner which they had not expected, and cast terror into their hearts; [and thus] they destroyed their homes by their own hands as well as the hands of the believers. Learn a lesson, then, O you who are endowed with insight!",وہی ہے جس نے اہل کتاب میں سے کافروں کو ان کے گھروں سے پہلے حشر کے وقت نکالا، تمہارا گمان (بھی) نہ تھا کہ وه نکلیں گے اور وه خود (بھی) سمجھ رہے تھے کہ ان کے (سنگین) قلعے انہیں اللہ (کے عذاب) سے بچا لیں گے پس ان پر اللہ (کا عذاب) ایسی جگہ سے آپڑا کہ انہیں گمان بھی نہ تھا اور ان کے دلوں میں اللہ نے رعب ڈال دیا وه اپنے گھروں کو اپنے ہی ہاتھوں اجاڑ رہے تھے اور مسلمانوں کے ہاتھوں (برباد کروا رہے تھے) پس اے آنکھوں والو! عبرت حاصل کرو
5129,59,3,59:3,وَلَوۡلَاۤ اَنۡ كَتَبَ اللّٰهُ عَلَيۡهِمُ الۡجَـلَاۤءَ لَعَذَّبَهُمۡ فِى الدُّنۡيَا​ؕ وَلَهُمۡ فِى الۡاٰخِرَةِ عَذَابُ النَّارِ‏,Alafasy/mp3/059003.mp3,"And had it not been for God’s having ordained banishment for them, He would indeed have imposed [yet greater] suffering on them in this world: still, in the life to come there awaits them suffering through fire:",اور اگر اللہ تعالیٰ نے ان پر جلا وطنی کو مقدر نہ کر دیا ہوتا تو یقیناً انہیں دنیا ہی میں عذاب دیتا، اور آخرت میں (تو) ان کے لیے آگ کا عذاب ہے ہی
